Date,CPI National Year on Year Inflation,Advances by banks,Auto Sales,Consumer Confidence Index,Call Money Rate (End of Period),IMF Commodity Prices,National Consumer Price Index,Credit to the Private Sector,Deposits of Banks,Deposit Rate,Pakistani Rupee to US Dollar Nominal Exchange Rate,Economic Policy Uncertainty,Fertilizers Sales,Karachi Stock Exchange 100 Index,KIBOR 1 Year Interest Rate,KIBOR 6 months Interest Rate,Karachi Stock Exchange All Shares Index,Lending Rate,International Oil Prices,SBP Policy Rate,Public Sector Borrowing,Real Output - Quantum Index of Large-Scale Manufacturing Industries,Real Effective Exchange Rate,Weighted Average Overnight Repo Rate 
2013-12-01,0.15586809975318033,-0.5987790348056863,-0.5220919974795211,-0.3762496951962938,0.2722187694220014,0.14483676505128001,-0.3830010493179423,-0.573956143073853,-0.5234957868049037,0.06005361930294893,-0.02373992543367591,0.14503251563304603,-0.6739183073696666,-1.1446153895943387,0.13401015228426288,0.14067278287461907,-1.0286977561027193,0.06904231625835199,0.8450752787035969,0.09857072449482504,-0.37556430539053237,-0.7883766580899491,-0.29495943882104836,0.24274886913446633
2014-01-01,-0.0259789189248047,-0.5844055772484185,-0.5502205419029615,-0.3187027554255066,0.11311373523927908,0.15141313708604065,-0.37833741401422305,-0.5797889686053083,-0.5191628447869658,0.16300268096514742,-0.05062510249182015,-0.02479753763736648,-0.6597348700394944,-1.0213763019616544,0.13401015228426288,0.14271151885830916,-0.8388049370907261,0.13140311804008942,0.7666934835076425,0.09857072449482504,-0.3700325309810529,-0.774926098387835,-0.15479031820856437,0.18963278093639419
2014-02-01,-0.0374370034010972,-0.5889412689122121,-0.5490107120352867,-0.25140209704950023,0.006215040397762674,0.22500587176074535,-0.36737787105048286,-0.5863652507661996,-0.5152600213618511,0.08579088471849874,-0.0569069291845511,-0.738794360336222,-0.6455516776991193,-1.1023700789217221,0.13401015228426288,0.14475025484199922,-0.9543926540858132,0.10913140311804011,0.8289851741179174,0.09857072449482504,-0.3748147159418363,-0.7670290956846584,-0.1411376964423851,0.08289868335492702
2014-03-01,0.06970444796630834,-0.5914944235533711,-0.4619029615626969,-0.1841014386734946,0.12057178371659402,0.3249040945744926,-0.34965605689634965,-0.5760359691054795,-0.5185680649882495,0.057908847184986505,-0.14582427717779395,-0.20429211741580028,-0.6313689604904649,-0.990989678969134,0.12588832487309734,0.1365953109072386,-0.8204966290771166,0.06904231625835199,0.8135846454430524,0.09857072449482504,-0.38276640097472064,-0.7591556773125099,0.2182667451224104,0.1674548733601224
2014-04-01,0.17270294622397236,-0.5946374387633198,-0.3190422180214241,-0.14020970495001223,0.22249844623990045,0.36342284506380657,-0.332633788037777,-0.5699595431258043,-0.5168893439941663,0.11796246648793582,-0.18617720477800603,-0.5947821970652357,-0.6171861913142812,-0.8491522660514415,0.13604060913705687,0.15086646279306942,-0.6761702999493504,0.06458797327394228,0.8305941845764852,0.09857072449482504,-0.40452646921811686,-0.7488630803417005,0.4497332284318314,0.22302061235096302
2014-05-01,0.02804951676739879,-0.5514890996704644,-0.44234404536862004,-0.09631797122653055,0.1429459291485393,0.24661395130353084,-0.32866969802961327,-0.5748967986658841,-0.4913036977467143,0.07077747989276141,-0.16796684861405026,-0.36066658096505233,-0.603002861631141,-0.7824266174422301,0.13197969543147287,0.14882772680937936,-0.6325456731361391,0.06904231625835199,0.8487530168946097,0.09857072449482504,-0.42358436790175513,-0.7366889153183679,0.3383701480301207,0.13108310527036318
2014-06-01,-0.027131015828953144,-0.5437467627745127,-0.6047637051039697,-0.028041940990002585,-0.14791796146674968,0.17145541376340698,-0.32307333566514995,-0.5649701336979283,-0.4584496706408335,0.02359249329758701,-0.17048478522486593,-0.28108261850245614,-0.5888185260050546,-0.7893167439540469,0.13401015228426288,0.14882772680937936,-0.6310580329864376,-0.06458797327394189,0.9121940006895756,0.09857072449482504,-0.3970109771229859,-0.7236740537602824,0.40521840889106214,-0.04634015394262096
2014-07-01,-0.052253686577981545,-0.5555116459938583,-1.030321361058601,0.04023408924652469,-0.0037290242386576926,0.16581852344789794,-0.29975515914655376,-0.5791111665494016,-0.4704909917823767,0.025737265415549812,-0.1668041900825228,-0.6180250519074748,-0.5746326833205339,-0.7357928560650462,0.13401015228426288,0.14882772680937936,-0.5960384070714578,0.095768374164811,0.8411676818756461,0.09857072449482504,-0.3744759391302994,-0.7085936462167343,0.49797028819262973,0.10716598300886891
2014-08-01,-0.17729587272718578,-0.5208109620673342,-0.4671455576559546,-0.1582540843696662,0.2175264139216905,0.061222892037892364,-0.29182697913023364,-0.5729940363514268,-0.45256350299073267,0.015013404825737327,-0.13755898973650155,1.1338988821663012,-0.5604462058897248,-0.8770849489652464,0.14010152284264055,0.15086646279306942,-0.7462612226407295,0.12249443207126962,0.7181933111136648,0.09857072449482504,-0.3809531265596094,-0.6904360590870204,0.453614143190547,0.210608412309574
2014-09-01,-0.05875315273826501,-0.5445898605687896,-0.3396093257718967,-0.3567422579858578,0.24984462399005347,-0.04994911140687383,-0.28296607205316454,-0.5499280541271342,-0.4638440893610484,0.008579088471850065,-0.10158598770879047,1.2238270754781377,-0.5462601868867926,-0.7833408780056815,0.14416243654822422,0.15086646279306942,-0.654487764520263,0.10022271714922071,0.6198138145040797,0.09857072449482504,-0.381359465553399,-0.671473371015689,0.3862568015179853,0.12743887200126497
2014-10-01,-0.3790881923270549,-0.5357468269176803,-0.30422180214240707,-0.22750548646671578,0.05593536357986318,-0.11383386831597916,-0.2848315261746522,-0.5240838380858714,-0.4493130907863969,0.0471849865951744,-0.09529374914861291,0.27379759526380715,-0.5320745298006008,-0.7307393414815789,0.14416243654822422,0.15290519877675948,-0.5954604144123249,0.095768374164811,0.39662107803700714,0.09857072449482504,-0.37424058990325715,-0.6521384488823835,0.43400461478449903,0.11541441375960873
2014-11-01,-0.7056411972028864,-0.5148045958579549,-0.31984877126654065,-0.09826871494757382,0.21504039776258552,-0.1595553119862209,-0.29275970619097497,-0.5215618967584603,-0.4504524287160322,0.032171581769437074,-0.11211585631969972,-0.1157848875027528,-0.5178891882315683,-0.6642774529995225,0.07106598984771674,0.08562691131498577,-0.5429411895473454,0.095768374164811,0.18744971842316943,0.0,-0.3785385283877059,-0.6307736794960738,0.5423132103164882,0.14250472756968227
2014-12-01,-0.6646310989004216,-0.4995551992046247,-0.6352110901071204,0.07290904657400589,0.17526413921690492,-0.21655053628748158,-0.29182697913023364,-0.4708489838683425,-0.4278979600387836,0.0042895442359248415,-0.12993403214317015,-0.11330437807211939,-0.5037038485185205,-0.5887660030995855,0.03248730964466899,0.042813455657493615,-0.45985324273708966,0.0022271714922052475,-0.18951844615561456,0.0,-0.369521074077291,-0.6100984413309732,0.6151448235737461,0.11240829919919447
2015-01-01,-0.7075855728780789,-0.4987041476575717,0.1557151858853182,0.24408680809558628,0.16780609073959,-0.29327487669302416,-0.2925265244257889,-0.49001451763876186,-0.4136031326794421,0.019302949061662168,-0.13120080934916276,-0.7781508115407791,-0.4895184438460566,-0.40165893792858415,-0.08324873096446594,-0.053007135575941784,-0.2997516794532023,0.020044543429844457,-0.4874152396276293,-0.19714144898965008,-0.3396016014054613,-0.5891540673103476,0.7550098179870796,0.07752345890213848
2015-02-01,-0.8346080403812934,-0.5032567731175985,0.16216761184625078,0.1948305291392339,-0.1976382846488502,-0.37375714397557347,-0.2976565232598827,-0.48425961234604015,-0.4104661014768787,-0.16300268096514742,-0.11904321879411486,-0.17019467076382871,-0.4753337704310106,-0.46733035510932014,-0.20913705583756256,-0.1936799184505594,-0.3716883333803978,-0.10467706013363001,-0.31846914147799127,-0.19714144898965008,-0.3420870407368601,-0.5648452318816635,0.7367953032336527,-0.22387430258170996
2015-03-01,-0.9580655435912444,-0.5063677167437721,0.62351606805293,0.14557425018288223,-0.20509633312616538,-0.4673921553276441,-0.29555788737320665,-0.47984191818081035,-0.4083544391264429,-0.20375335120643417,-0.11334619198962981,-0.3734478012058658,-0.4611499971678634,-0.742281678825118,-0.2842639593908621,-0.256880733944953,-0.6635109389016097,-0.15367483296213794,-0.3676588897827838,-0.29571217348447515,-0.3381383514563816,-0.5382864098979827,0.8136598943492015,-0.18251250519414156
2015-04-01,-1.0212272150348978,-0.4958348954867264,0.46956521739130436,0.37624969519629314,-0.38408949658172775,-0.445157754638691,-0.2864637985309541,-0.47574590643141307,-0.38022677670543803,-0.30241286863270783,-0.1150572088733406,-0.5307848308596739,-0.4469667862676555,-0.45941997853510325,-0.3390862944162427,-0.32008154943934636,-0.43690296873131795,-0.2293986636971045,-0.2600850476956674,-0.29571217348447515,-0.3225586977834195,-0.512413917642611,0.8132896537589321,-0.3382971833746014
2015-05-01,-0.8351294276396215,-0.46425516152051377,0.4170384373030876,0.6069251402097048,-0.46115599751398395,-0.40820480701479667,-0.2577824414130807,-0.47602347361986325,-0.3609201326992897,-0.3538873994638071,-0.11289501106694753,-0.3869751710875493,-0.43278391130042243,-0.5138848266323287,-0.5076142131979686,-0.4892966360856257,-0.4769851374174543,-0.28285077951002213,-0.14423629467877266,-0.49285362247412523,-0.313494549820334,-0.49230361777625387,0.7886091515540172,-0.42635305265636764
2015-06-01,-0.8522873384268744,-0.46912234507420564,0.2740768746061752,0.4611070470616923,-0.6326911124922312,-0.4620684255852186,-0.2542847149352938,-0.46417717139919695,-0.3339288678292434,-0.4332439678284182,-0.11414964109425263,-0.4807812063014574,-0.418600780207494,-0.40530060765964204,-0.5137055837563442,-0.5219164118246675,-0.3830907706829144,-0.4476614699331845,-0.17112975520055182,-0.5914243469689503,-0.2875814916795081,-0.47824193361991507,0.8616258851064094,-0.5820475070509719
2015-07-01,-1.0541486583957191,-0.4683608373890524,-0.22961562696912413,0.3152889539136791,-0.4909881914232444,-0.558835042668128,-0.2573160778827089,-0.48718946698699983,-0.33795307008613107,-0.510455764075067,-0.11483682434572252,-0.6818848248616954,-0.40441638147797626,-0.29666865295842154,-0.49137055837563354,-0.4892966360856257,-0.2833143372821488,-0.4209354120267257,-0.3262843351338928,-0.5914243469689503,-0.26628317460345724,-0.4630397369939595,0.9378359437498739,-0.48542186637249046
2015-08-01,-1.0431287614917586,-0.4718956390663962,0.2842596093257719,0.44403803950255993,-0.5854568054692356,-0.6314882956235811,-0.2477556255100845,-0.48557246122331615,-0.3481271331528431,-0.5319034852546917,-0.10178554850151533,-0.6230807185329484,-0.3902299467347832,-0.37879109672027156,-0.4954314720812174,-0.48521916411824556,-0.345973067464721,-0.4654788418708237,-0.5223537524422481,-0.5914243469689503,-0.2704600578234294,-0.4451964816183251,1.0109386260107214,-0.5241576242852996
2015-09-01,-1.1238053621694244,-0.4720618981566857,0.18212980466288595,0.5727871250914408,-0.6078309509011809,-0.652156893447115,-0.24962107963157215,-0.47727549038472666,-0.3480257488960716,-0.5319034852546917,-0.06996167565124059,-0.6431092886863621,-0.3760411326210072,-0.5761338348012064,-0.5441624365482223,-0.5361875637104984,-0.5426720204087885,-0.4877505567928728,-0.5200551660728653,-0.6505667816658453,-0.26800768786716644,-0.4303309425390194,0.9070266374881804,-0.5946002026608993
2015-10-01,-1.0925079674143638,-0.45166308801244376,0.24342785129174543,0.6517922457937088,-0.6625233064014916,-0.6408831128160964,-0.24728926197971235,-0.46861493097238205,-0.3370674280287187,-0.5769436997319034,-0.06539780708718453,-0.5651413138606287,-0.3618506147145676,-0.4164052326449269,-0.5928934010152275,-0.5830784913353708,-0.3940558081352766,-0.567928730512249,-0.5023560510286176,-0.6899950714637753,-0.2702540287533579,-0.41880822706827403,0.8862468843593166,-0.626403321970652
2015-11-01,-0.9164462612794988,-0.44177221157623814,0.16206679269061122,0.7307973664959767,-0.6550652579241765,-0.7949581147733501,-0.23166608371225286,-0.44671469785867324,-0.3314202543574574,-0.6305630026809651,-0.050507101327426335,-0.6838033532536792,-0.3476607222744965,-0.5787398819471155,-0.61725888324873,-0.6075433231396522,-0.5450488800340789,-0.6258351893095764,-0.5924606367084244,-0.6899950714637753,-0.2578815452631434,-0.40763116551808143,0.9671708990896031,-0.6261815428855744
2015-12-01,-0.8559852803916785,-0.41655830213035494,-0.05136735979836169,0.7546939770787612,-0.677439403356122,-0.8450638064667657,-0.22257199487000034,-0.3776003760431674,-0.31465339183706775,-0.639142091152815,-0.06285557611899384,-0.4400082218666298,-0.33347286584810076,-0.5333415859508084,-0.6050761421319788,-0.5953109072375116,-0.5152624308977333,-0.6302895322939863,-0.7395701643489256,-0.6899950714637753,-0.26289939718132205,-0.3945123716960916,1.0011669190032577,-0.6177539378854989
2016-01-01,-0.8090256464387797,-0.4015049269970574,0.45605545053560176,0.7785905876615457,-0.677439403356122,-0.8522664996476943,-0.21697563250553736,-0.3910678485461498,-0.3025284463259601,-0.667024128686327,-0.06019013805268566,-0.9210077478980623,-0.3192854622816294,-0.6561364885840809,-0.6274111675126893,-0.6156982670744127,-0.6160194090175265,-0.634743875278396,-0.8834616710722907,-0.6899950714637753,-0.23823293501650158,-0.3859712119284307,1.0819190363166324,-0.6076408122114236
2016-02-01,-0.7104598786128629,-0.40402447061842034,-0.0675992438563327,0.6830041453304071,-0.6799254195152269,-0.7633288968918812,-0.20904745248921458,-0.38203926771850494,-0.3051806678923145,-0.639142091152815,-0.06416053017229037,-0.5408904824678238,-0.3050967353990679,-0.6503993012783866,-0.6355329949238568,-0.6279306829765533,-0.6620881877406676,-0.6614699331848548,-0.864153545569475,-0.6899950714637753,-0.2284605025506044,-0.3888566870736547,0.9649230097915391,-0.6191677795819763
2016-03-01,-0.7319017629185048,-0.3981989881415319,0.250586011342155,0.587417702999268,-0.7147296457426974,-0.6283566898927423,-0.2097469977847725,-0.36724006081597604,-0.2847662068159448,-0.6713136729222521,-0.06370240800464377,-0.6842860151969592,-0.2909061172695289,-0.5072333787631829,-0.6375634517766486,-0.6279306829765533,-0.5200461913468128,-0.7104677060133627,-0.7161245833812206,-0.6899950714637753,-0.2193652805589997,-0.39923770963606114,0.8866567935842571,-0.6756382762963
2016-04-01,-0.6687738704292018,-0.37057611789514194,0.2113673597983617,0.5464520848573519,-0.7097576134244874,-0.557582400375796,-0.19179200186545353,-0.3586892932584814,-0.2602432134222406,-0.9072386058981233,-0.0633900519812483,-0.5407991705675614,-0.27671332578355373,-0.37937525258470706,-0.6355329949238568,-0.6279306829765533,-0.3930332057383496,-0.6971046770601332,-0.6352143431789452,-0.6899950714637753,-0.22353146262068427,-0.4130414083133561,0.9048646968985719,-0.6378803889830235
2016-05-01,-0.8516699813315859,-0.34938449819998235,0.16791430371770635,0.5054864667154351,-0.7296457426973276,-0.5444296563062712,-0.18689518479654846,-0.36629733215376964,-0.262974825212865,-0.6841823056300268,-0.06314710840749609,-0.5882199520802387,-0.2625185242676689,-0.2707748520091277,-0.6436548223350244,-0.638124362895004,-0.32815262851474514,-0.7193763919821824,-0.5184461556142973,-0.7057663873829473,-0.20833014954280923,-0.42328059937467677,0.9177966718015489,-0.6736100709915112
2016-06-01,-0.797915489153506,-0.33137309675195037,0.0033774417139256457,0.5162155571811752,-0.8290863890615289,-0.5149925624363895,-0.17593564183280797,-0.3205372081274211,-0.22583325553581418,-0.667024128686327,-0.06472450632564328,-0.41783013008185255,-0.24832171086589178,-0.13145286926114344,-0.6842639593908619,-0.678899082568806,-0.2297124276232426,-0.7817371937639194,-0.47201471095276426,-0.7392804337111878,-0.18701921221713896,-0.42663203780118897,0.9973322843183254,-0.751708498751981
2016-07-01,-0.6845131330570463,-0.3307485988726838,-0.34878386893509766,0.5269446476469152,-0.7296457426973276,-0.4467235575041102,-0.16357700827795227,-0.36442961722250583,-0.19707435262050224,-0.7099195710455763,-0.06155062206569706,-0.11081124682158282,-0.2341241513588312,0.009754270223868829,-0.7065989847715727,-0.6972477064220172,-0.1091498881566179,-0.7683741648106901,-0.5566026893460524,-0.7392804337111878,-0.1634399597740666,-0.42430988828463506,1.1287148023510256,-0.6929155814862301
2016-08-01,-0.7536464152043887,-0.35009853994114865,0.06175173282923756,0.605462082418922,-0.7147296457426974,-0.4623815861583026,-0.1631106447475801,-0.37579583461740446,-0.2134126255449808,-0.7378016085790884,-0.06369199613719716,-0.5683251094758169,-0.2199280191029255,0.03247000436498793,-0.7025380710659889,-0.6972477064220172,-0.055540768610071636,-0.7817371937639194,-0.5425813124928172,-0.7392804337111878,-0.15300057316967045,-0.4147002168476358,1.0569211850343447,-0.7134229918693106
2016-09-01,-0.66299073655499,-0.3297507877582765,-0.009729048519218651,0.6839795171909288,-0.7022995649471722,-0.48837391372426203,-0.15261746531421178,-0.3580214007720653,-0.17284586755505307,-0.7206434316353887,-0.06540301302090795,-0.6924653883497772,-0.20573261439246823,0.09171327979650037,-0.6984771573604052,-0.6911314984709468,0.05497359078239906,-0.7951002227171489,-0.5389035743018046,-0.7392804337111878,-0.1463885663969937,-0.3967137289451589,1.0732911082755359,-0.6650815924520699
2016-10-01,-0.5957330604973538,-0.3181129080106798,0.11669817265280404,0.7766398439405023,-0.7545059042883779,-0.5306505910905819,-0.14095837705491368,-0.3287225382560219,-0.18034171610790894,-0.707774798927614,-0.06383602697020738,-0.18819898135519833,-0.1915369498443525,0.039287313663786065,-0.6944162436548214,-0.6911314984709468,0.014887817152442915,-0.7817371937639194,-0.4333984599471327,-0.7392804337111878,-0.1483772406761513,-0.3709162541668012,1.1986770510336962,-0.7243152059399154
2016-11-01,-0.6245794184588055,-0.2962693371605423,0.3539256458727158,0.8693001706900753,-0.749533871970168,-0.4464103969310262,-0.12859974350005798,-0.2902326603073943,-0.17742862414536056,-0.7335120643431636,-0.06242695424244544,-0.012304104539050379,-0.17734356629970505,0.25988058786145163,-0.6883248730964456,-0.6850152905198764,0.2844534995292544,-0.8040089086859685,-0.537524422480175,-0.7392804337111878,-0.1341925757632397,-0.3435031522565314,1.3317587089181677,-0.6995460605498839
2016-12-01,-0.6493480768323957,-0.21378661171735314,-0.025960932577189667,0.8527188490612048,-0.769422001243008,-0.4407735066155171,-0.12253701760522287,-0.1876494548860595,-0.0914346622129731,-0.6991957104557641,-0.06210245104036245,-0.5152745916794371,-0.16315433644567043,0.6795229501651133,-0.6822335025380701,-0.6727828746177359,0.6750467591254651,-0.835189309576837,-0.36306171704401813,-0.7392804337111878,-0.1305011082673011,-0.32033151572250324,1.393853345057616,-0.70065280963066
2017-01-01,-0.5772758421166562,-0.24052276681553228,0.7012476370510397,0.8361375274323336,-0.7296457426973276,-0.3270962185860802,-0.1066806575725773,-0.20379392260346307,-0.15011180054823361,-0.6798927613941019,-0.061718947256082554,-0.27399199435307725,-0.14896692731124903,0.7564446267571703,-0.6862944162436538,-0.676860346585116,0.7164507405455843,-0.8218262806236077,-0.34283415699344916,-0.7392804337111878,-0.11819093805390846,-0.29239599813566314,1.3521021070656423,-0.6867558465377556
2017-02-01,-0.4913643672255855,-0.2381951395514789,0.5968998109640832,0.8112655449890268,-0.7569919204474829,-0.24598763015736327,-0.08639384400139884,-0.19124949194733465,-0.14703040131023273,-0.7099195710455763,-0.06206600950429967,-0.4433512974628592,-0.13477855120952992,0.7383616855243021,-0.6862944162436538,-0.6748216106014259,0.6754865622714992,-0.835189309576837,-0.32766348695552255,-0.7392804337111878,-0.1026808292006016,-0.25007334109007734,1.305650135865071,-0.708572468683793
2017-03-01,-0.3155306678198651,-0.1816049582668516,0.7803906742281034,0.7863935625457207,-0.7172156619018023,-0.3236514522821574,-0.06260930395243049,-0.16138848925340848,-0.09529843740926175,-0.7142091152815014,-0.06164085825023356,-0.3077344786903256,-0.12058862907372789,0.7077541836522933,-0.6862944162436538,-0.6748216106014259,0.692225518075489,-0.8485523385300663,-0.41041259625330445,-0.7392804337111878,-0.09754077818867571,-0.2023497059046469,1.3555665011603053,-0.6881079835628603
2017-04-01,-0.44634950740894275,-0.16126567298209604,0.5317706364209199,0.7654230675445012,-0.7246737103791174,-0.38409144288734043,-0.061909758656872906,-0.13596405522001342,-0.09012184194141443,-0.7206434316353887,-0.061654740740162216,-0.31499408817607666,-0.10639745229321715,0.8003938602144146,-0.6741116751269026,-0.6687054026503555,0.8154388928977198,-0.8530066815144762,-0.37455464889093226,-0.7392804337111878,-0.09146656181141402,-0.156676087377487,1.4142893033526582,-0.69209428366387
2017-05-01,-0.4896614563282414,-0.12044598744397496,0.7198991808443604,0.7444525725432817,-0.7470478558110627,-0.3966178658106946,-0.06284248571761657,-0.11535892491477538,-0.11615618997492592,-0.7142091152815014,-0.061694652898707285,0.03734927699797935,-0.09220561292666998,0.9048194072436138,-0.6781725888324863,-0.6707441386340456,0.9344152570835643,-0.8930957683741644,-0.43316860131019436,-0.7392804337111878,-0.07859211520038388,-0.10999435629563815,1.3613184531877023,-0.7192822518456947
2017-06-01,-0.5464698485722905,-0.05873435908948774,0.04874606175173283,0.7542062911485,-0.7445618396519578,-0.42699444139982784,-0.05934475923982701,-0.068012964690499,4.7692942135552926e-05,-0.6841823056300268,-0.061217442307408595,-0.7431644182505582,-0.07801500222106587,0.5790610867645414,-0.6761421319796944,-0.6687054026503555,0.6332125877428306,-0.9153674832962134,-0.5163774278818529,-0.7392804337111878,-0.04883707434081654,-0.0616404622212307,1.2520578104235924,-0.6884460178191363
2017-07-01,-0.6835563091243579,-0.0968928728922956,0.4881159420289855,0.7639600097537184,-0.749533871970168,-0.3646754873561417,-0.06587384866503397,-0.09664134705806354,-0.03276646262888966,-0.6927613941018766,-0.04972621126893764,0.4470322872515974,-0.06382663911122959,0.5341700840189276,-0.6761421319796944,-0.6727828746177359,0.6403119237722615,-0.8841870824053447,-0.4823583496149869,-0.7392804337111878,-0.031214376370698765,-0.016804746523833874,1.166241330750462,-0.6876572712211587
2017-08-01,-0.6082746109964856,-0.09501707010046423,0.8012602394454946,0.7654230675445012,-0.7520198881292729,-0.3527753855789556,-0.054681123936108036,-0.08882776178463427,-0.038681093144580625,-0.7292225201072385,-0.05225282443595878,0.21670226485883323,-0.049640080017158396,0.1455316728581527,-0.6761421319796944,-0.6707441386340456,0.27574756020406377,-0.8752783964365252,-0.43178944948856474,-0.7392804337111878,-0.011716344892930287,0.01680474652383472,1.071327510859287,-0.7177798774509788
2017-09-01,-0.5626383737620577,-0.06884948003944805,0.5441713925645872,0.766886125335284,-0.7321317588564327,-0.36342284506380657,-0.037192491547160894,-0.07205934772800535,-4.7692942135552926e-05,-0.7163538873994638,-0.051883203141607534,-0.2578673349245147,-0.03545559034445877,0.24280576048881394,-0.6741116751269026,-0.6687054026503555,0.3810359527055404,-0.8752783964365252,-0.36306171704401813,-0.7392804337111878,-0.0018279408482038309,0.03903044027590658,1.0200095204723192,-0.6972173802730046
